# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 22:00:37 2025
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
5970,7906892,K04773.01,,CANDIDATE,CANDIDATE,,0,0,0,0,8.849394800,1.2240000e-04,-1.2240000e-04,139.7860000,1.060000e-02,-1.060000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.843200,43.697441,13.556
5971,7906892,K04773.02,,CANDIDATE,CANDIDATE,,0,0,0,0,11.143808600,2.9300000e-04,-2.9300000e-04,131.7250000,2.010000e-02,-2.010000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.843200,43.697441,13.556
5972,4277304,K04774.01,,CANDIDATE,CANDIDATE,,0,0,0,0,51.567801000,6.1410000e-04,-6.1410000e-04,168.8730000,1.070000e-02,-1.070000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.122380,39.391033,13.882
5973,8626325,K04775.01,,CANDIDATE,CANDIDATE,,0,0,0,0,16.449151500,2.7290000e-04,-2.7290000e-04,145.7441000,1.420000e-02,-1.420000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,292.403230,44.782009,12.999
5974,8054719,K04776.01,,CANDIDATE,CANDIDATE,,0,0,0,0,7.586158700,1.2040000e-04,-1.2040000e-04,132.7988000,1.270000e-02,-1.270000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.349550,43.850300,14.840
5975,6592335,K04777.01,Kepler-1971 b,CONFIRMED,CANDIDATE,,0,0,0,0,0.824000125,2.8110000e-06,-2.8110000e-06,131.8042100,3.200000e-03,-3.200000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,287.262150,42.032310,15.896
5976,6592335,K04777.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,48.502366900,4.9340000e-04,-4.9340000e-04,168.2091000,7.750000e-03,-7.750000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,287.262150,42.032310,15.896
5977,5651829,K04778.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,0.772152075,3.0710000e-06,-3.0710000e-06,132.2074000,3.270000e-03,-3.270000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.465240,40.891090,13.308
5978,9094763,K04779.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,1.084698710,1.0020000e-05,-1.0020000e-05,131.7376000,8.480000e-03,-8.480000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.989320,45.484150,15.824
5979,3849187,K04780.01,,CANDIDATE,CANDIDATE,,0,0,0,0,6.601800030,8.9710000e-05,-8.9710000e-05,137.4760000,1.070000e-02,-1.070000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.135740,38.905430,15.414
5980,5951416,K04781.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,367.732990000,1.3800000e-02,-1.3800000e-02,302.3576000,2.630000e-02,-2.630000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.975740,41.279121,14.892
5981,5951416,K04781.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,524.141390000,2.0040000e-02,-2.0040000e-02,344.9169000,2.560000e-02,-2.560000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.975740,41.279121,14.892
5982,8973285,K04782.01,,CANDIDATE,CANDIDATE,,0,0,0,0,7.421344400,1.0550000e-04,-1.0550000e-04,137.4930000,1.180000e-02,-1.180000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.948700,45.255039,15.850
5983,8973285,K04782.02,,CANDIDATE,CANDIDATE,,0,0,0,0,4.292516560,5.3140000e-05,-5.3140000e-05,134.4818000,1.150000e-02,-1.150000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.948700,45.255039,15.850
5984,4645833,K04783.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,0.743495989,2.2460000e-06,-2.2460000e-06,132.1890400,2.400000e-03,-2.400000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.078370,39.708820,15.222
5985,8940918,K04784.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,1.405887031,5.7080000e-06,-5.7080000e-06,132.0114700,3.470000e-03,-3.470000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.769500,45.234131,15.643
5986,6438379,K04785.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,389.141150000,2.6720000e-02,-2.6720000e-02,309.5721000,2.640000e-02,-2.640000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.305050,41.838459,14.534
5987,9145415,K04786.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,365.788630000,2.6220000e-02,-2.6220000e-02,187.5436000,3.660000e-02,-3.660000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,287.587890,45.598492,15.964
5988,4545926,K04787.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,2.482661900,2.1560000e-05,-2.1560000e-05,133.7802800,7.970000e-03,-7.970000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.467960,39.652321,13.505
5989,9396760,K04788.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,1,2.178119080,1.9780000e-05,-1.9780000e-05,132.0233400,5.670000e-03,-5.670000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.431490,45.918869,14.555
5990,5119619,K04789.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,1.112057870,4.4150000e-06,-4.4150000e-06,132.0156800,3.550000e-03,-3.550000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.783450,40.229111,14.935
5991,8328916,K04790.01,,CANDIDATE,CANDIDATE,,0,0,0,0,6.078550000,1.0720000e-04,-1.0720000e-04,132.5345000,1.710000e-02,-1.710000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,300.585020,44.213100,14.458
5992,11294883,K04791.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,427.653340000,2.4490000e-02,-2.4490000e-02,136.2622000,3.570000e-02,-3.570000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.734770,49.086639,13.776
5993,11618569,K04792.01,,CANDIDATE,CANDIDATE,,0,0,0,0,5.759021820,4.9780000e-05,-4.9780000e-05,132.1630100,6.600000e-03,-6.600000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.571590,49.607479,14.199
5994,6220312,K04793.01,,CANDIDATE,CANDIDATE,,0,0,0,0,5.273626800,1.5810000e-04,-1.5810000e-04,135.6461000,2.160000e-02,-2.160000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.122530,41.561138,15.374
5995,6358937,K04794.01,,CANDIDATE,CANDIDATE,,0,0,0,0,24.504110300,6.5900000e-04,-6.5900000e-04,140.1805000,1.960000e-02,-1.960000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.094270,41.742779,14.375
5996,9007609,K04795.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,1.316398648,5.6560000e-06,-5.6560000e-06,132.2998000,3.520000e-03,-3.520000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,285.884860,45.380138,15.797
5997,11038580,K04796.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,419.459600000,1.4150000e-01,-1.4150000e-01,275.4580000,1.020000e-01,-1.020000e-01,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.772370,48.536560,13.846
5998,7771181,K04797.01,,CANDIDATE,CANDIDATE,,0,0,0,0,9.972020230,8.6450000e-05,-8.6450000e-05,137.7118100,7.700000e-03,-7.700000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.348420,43.421219,15.693
5999,10139390,K04798.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,358.564620000,3.4220000e-02,-3.4220000e-02,151.8698000,4.940000e-02,-4.940000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.175660,47.105610,13.542
6000,8278073,K04799.01,,CANDIDATE,CANDIDATE,,0,0,0,0,12.072975700,1.9250000e-04,-1.9250000e-04,142.4290000,1.160000e-02,-1.160000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,281.552670,44.228531,14.216
6001,3526331,K04800.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,2.237556410,4.8780000e-05,-4.8780000e-05,133.0574000,1.170000e-02,-1.170000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,285.316280,38.686619,15.578
6002,10810859,K04801.01,,CANDIDATE,CANDIDATE,,0,0,0,0,82.401274000,1.8570000e-03,-1.8570000e-03,140.6557000,2.900000e-02,-2.900000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.828950,48.173279,15.202
6003,3445812,K04802.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,0.605556082,2.2730000e-06,-2.2730000e-06,132.0285600,2.780000e-03,-2.780000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.983700,38.595409,14.990
6004,4473613,K04803.01,Kepler-1623 b,CONFIRMED,CANDIDATE,,0,0,0,0,4.361258890,3.5400000e-05,-3.5400000e-05,132.5322800,6.830000e-03,-6.830000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,294.082700,39.556099,14.951
6005,10676750,K04804.01,,CANDIDATE,CANDIDATE,,0,0,0,0,21.086785570,8.3900000e-05,-8.3900000e-05,135.5636000,2.780000e-03,-2.780000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.098420,47.992699,15.185
6006,8960918,K04805.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,1.190873620,1.2900000e-05,-1.2900000e-05,131.7183800,7.800000e-03,-7.800000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,294.592830,45.287720,15.280
6007,4647662,K04806.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,1.064846220,1.9620000e-05,-1.9620000e-05,131.5817000,1.400000e-02,-1.400000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.641390,39.788029,14.772
6008,9822284,K04807.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.969824139,7.5950000e-06,-7.5950000e-06,132.2842900,6.140000e-03,-6.140000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,287.555080,46.682240,11.563
6009,9419020,K04808.01,,CANDIDATE,CANDIDATE,,0,0,0,0,2.401749960,1.3400000e-05,-1.3400000e-05,131.7811000,4.660000e-03,-4.660000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.290500,45.955029,15.737
6010,4548162,K04809.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,10.010287600,8.1490000e-04,-8.1490000e-04,131.8186000,5.470000e-02,-5.470000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,287.435420,39.692989,15.761
6011,4270799,K04810.01,,CANDIDATE,CANDIDATE,,0,0,0,0,115.238544000,2.5220000e-03,-2.5220000e-03,155.5989000,1.790000e-02,-1.790000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.653690,39.316410,15.259
6012,8811490,K04811.01,,CANDIDATE,CANDIDATE,,0,0,0,0,21.743414100,6.5470000e-04,-6.5470000e-04,148.9350000,1.980000e-02,-1.980000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.857540,45.097691,13.816
6013,8043721,K04812.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.779579130,1.0530000e-05,-1.0530000e-05,131.7173000,1.020000e-02,-1.020000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.661770,43.811432,15.703
6014,4840672,K04813.01,,CANDIDATE,CANDIDATE,,0,0,0,0,9.229472600,1.3820000e-04,-1.3820000e-04,136.1730000,1.270000e-02,-1.270000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.240390,39.949444,13.780
6015,9777556,K04814.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,1.332548970,2.4310000e-05,-2.4310000e-05,132.0549000,1.290000e-02,-1.290000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,294.642850,46.549412,16.072
6016,7287677,K04815.01,,CANDIDATE,CANDIDATE,,0,0,0,0,18.372183500,2.6600000e-04,-2.6600000e-04,149.4627000,1.430000e-02,-1.430000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.547330,42.828442,14.965
6017,10753922,K04816.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,18.226047200,2.9630000e-04,-2.9630000e-04,133.5798000,1.440000e-02,-1.440000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.131770,48.061710,15.418
6018,5980061,K04817.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,0.630539713,1.2840000e-06,-1.2840000e-06,131.9912400,1.700000e-03,-1.700000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.043880,41.284012,15.476
6019,9459162,K04818.01,,CANDIDATE,CANDIDATE,,0,0,0,0,3.798927740,9.9150000e-05,-9.9150000e-05,133.2890000,2.130000e-02,-2.130000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.348300,46.054680,13.008
6020,5024138,K04819.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,0.416995408,9.0600000e-07,-9.0600000e-07,132.2194200,1.960000e-03,-1.960000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.274870,40.195080,14.964
6021,9969287,K04820.01,,CANDIDATE,CANDIDATE,,0,0,0,0,14.740106100,2.2960000e-04,-2.2960000e-04,133.5305000,1.180000e-02,-1.180000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.380070,46.889400,15.479
6022,9086001,K04821.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,256.523870000,1.5840000e-02,-1.5840000e-02,366.9377000,3.530000e-02,-3.530000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.770320,45.498051,13.585
6023,9702945,K04822.01,,CANDIDATE,CANDIDATE,,0,0,0,0,3.514137230,4.4930000e-05,-4.4930000e-05,132.4070700,9.040000e-03,-9.040000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.507020,46.406712,13.474
6024,11401253,K04823.01,,CANDIDATE,CANDIDATE,,0,0,0,0,4.965049810,5.2550000e-05,-5.2550000e-05,135.5539900,8.070000e-03,-8.070000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.990050,49.233131,12.739
6025,7052511,K04824.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,0.821472455,9.8990000e-06,-9.8990000e-06,132.3003000,1.200000e-02,-1.200000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.820280,42.514198,15.758
6026,4764774,K04825.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,1.290195860,1.5510000e-05,-1.5510000e-05,132.1131100,9.110000e-03,-9.110000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.281370,39.874969,15.274
6027,10549902,K04826.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1.141148847,6.4180000e-06,-6.4180000e-06,132.2456100,4.340000e-03,-4.340000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.213470,47.775429,14.580
6028,5651846,K04827.01,,CANDIDATE,CANDIDATE,,0,0,0,0,31.192022600,2.6380000e-04,-2.6380000e-04,153.8329600,6.600000e-03,-6.600000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.468690,40.829990,15.401
6029,10556180,K04828.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,1.021047190,1.4740000e-05,-1.4740000e-05,131.5654000,1.130000e-02,-1.130000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.988920,47.761429,15.367
6030,12401132,K04829.01,,CANDIDATE,CANDIDATE,,0,0,0,0,7.630545000,1.1410000e-03,-1.1410000e-03,907.0447100,8.680000e-03,-8.680000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,287.701970,51.229729,14.120
6031,12401132,K04829.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,12.083457000,2.3610000e-03,-2.3610000e-03,134.4750000,1.590000e-01,-1.590000e-01,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,287.701970,51.229729,14.120
6032,8308070,K04830.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,401.590700000,2.8620000e-02,-2.8620000e-02,172.2086000,4.930000e-02,-4.930000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,294.810120,44.255970,13.376
6033,6680911,K04831.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,207.471349000,4.6200000e-03,-4.6200000e-03,254.0825000,1.690000e-02,-1.690000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.526980,42.178909,13.749
6034,10356124,K04832.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,12.374824700,3.7230000e-04,-3.7230000e-04,138.0615000,2.270000e-02,-2.270000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.639470,47.445869,13.455
6035,10584140,K04833.01,,CANDIDATE,CANDIDATE,,0,0,0,0,4.317242470,7.4090000e-05,-7.4090000e-05,133.4243000,1.340000e-02,-1.340000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,284.316930,47.887112,13.600
6036,8233326,K04834.01,,CANDIDATE,CANDIDATE,,0,0,0,0,3.740991440,7.2230000e-05,-7.2230000e-05,132.2112000,1.670000e-02,-1.670000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.794650,44.193531,13.096
6037,10034146,K04835.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,0.931985040,1.2300000e-06,-1.2300000e-06,131.6289700,1.100000e-03,-1.100000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.525270,46.917549,14.477
6038,4175105,K04836.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,0.608185080,1.1560000e-06,-1.1560000e-06,131.6227500,1.500000e-03,-1.500000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.585480,39.299259,14.538
6039,5645170,K04837.01,,CANDIDATE,CANDIDATE,,0,0,0,0,5.386137150,4.8890000e-05,-4.8890000e-05,133.9578200,6.960000e-03,-6.960000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.121670,40.813580,15.347
6040,8216763,K04838.01,,CANDIDATE,CANDIDATE,,0,0,0,0,13.296504400,4.0730000e-04,-4.0730000e-04,136.5669000,1.190000e-02,-1.190000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,284.268590,44.197540,15.073
6041,8216763,K04838.02,,CANDIDATE,CANDIDATE,,0,0,0,0,6.333423090,9.8620000e-05,-9.8620000e-05,133.7198000,1.270000e-02,-1.270000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,284.268590,44.197540,15.073
6042,8216763,K04838.03,,CANDIDATE,CANDIDATE,,0,0,0,0,24.072164700,4.5220000e-04,-4.5220000e-04,148.9637000,1.460000e-02,-1.460000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,284.268590,44.197540,15.073
6043,9110610,K04839.01,,CANDIDATE,CANDIDATE,,0,0,0,0,21.842030400,2.6610000e-04,-2.6610000e-04,150.8273100,9.200000e-03,-9.200000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.409580,45.461639,13.547
6044,6665860,K04840.01,,CANDIDATE,CANDIDATE,,0,0,0,0,10.471619400,1.5340000e-04,-1.5340000e-04,136.2877000,1.180000e-02,-1.180000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,282.093140,42.160271,14.486
6045,5480884,K04841.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.708726708,2.1750000e-06,-2.1750000e-06,132.0862900,2.680000e-03,-2.680000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.546720,40.681911,15.986
6046,12506417,K04842.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,283.726750000,4.6670000e-02,-4.6670000e-02,392.6710000,9.080000e-02,-9.080000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.083190,51.474060,12.768
6047,10187563,K04843.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,373.606830000,1.6880000e-02,-1.6880000e-02,246.5809000,2.530000e-02,-2.530000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,281.867890,47.256649,15.256
6048,3098605,K04844.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.428046051,1.0930000e-06,-1.0930000e-06,131.8368200,2.060000e-03,-2.060000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.147770,38.241798,15.247
6049,11456405,K04845.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,0.814278961,5.1700000e-06,-5.1700000e-06,131.6480600,6.000000e-03,-6.000000e-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,292.505770,49.331959,15.367
6050,8320630,K04846.01,,CANDIDATE,CANDIDATE,,0,0,0,0,19.254536000,3.1530000e-04,-3.1530000e-04,148.0172000,1.400000e-02,-1.400000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.282140,44.272060,15.230
6051,8320630,K04846.02,,CANDIDATE,CANDIDATE,,0,0,0,0,32.526674000,9.0350000e-04,-9.0350000e-04,137.3054000,2.650000e-02,-2.650000e-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.282140,44.272060,15.230
